molecule,smiles,validity,unique,novelty
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef0ee0>,CCOCC(C)C(C)C(C)COC(=O)OCC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef0e90>,CCC1(CC=O)CC1B1OC(C)(C)C(C)(C)O1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef0f30>,COS(=O)(=O)SOC(F)(F)COC(=O)SC[N],0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0eef030>,CCCCOC(OC(=O)OC)PC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0eef080>,CCC(OC=O)OC(C)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0eef0d0>,CCOCCSN(C)C(=O)COC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef0f80>,CC(C)[Si]1(C(C)C2(CCS(C)(=O)=O)CC2C#N)CS1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0eef120>,CCC(C#N)(C#N)CC(N(C)CC=[ClH])S(C)(=O)=S,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0eef170>,CC1OC(C)(C2OC(=O)OCS2(=O)=O)C1C=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0eef1c0>,COC(=O)C1(CCCS(C)(=O)=O)C2CCCCC1C2,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0eef260>,CSOOCN(CC=O)CC(Cl)(Cl)[ClH][SiH3],0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0eef2b0>,CCCCOP(=S)(Cl)C(=S)C(C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0eef300>,CCP(B=O)[Si]Cl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0eef350>,CS(=O)(=O)CCC(Cl)CCl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0eef3a0>,CNC1=C(NS)OC=CO1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0eef210>,CCOC(=O)OCCSC=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0eef440>,CCC1COCC1(C)C1OCCCOC(=O)O1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0eef490>,C[BrH]C1[Si]N2CC1[SiH2]2,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0eef4e0>,CNC1=N[Cl+2]C=C1F,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0eef3f0>,COC1(C)CN(C)C(=O)C(C(F)(F)F)CC(C)C1C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0eef530>,CC(C#N)C[SH]=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0eef5d0>,CC[Si]N1[B]B[CH]N1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0eef580>,CCN(C)CC(C#N)(C[Si](C)(C)C)S(C)(=O)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0eef620>,COC1(C2CC(=O)[SH]2C(C)(C)C)CCC1(C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0eef670>,CCOPOCC(CCl)OP,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0eef710>,CS[Si](F)OC(F)(F)C(C)(F)SC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0eef760>,CCCCC(Cl)OC(=O)OCC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0eef6c0>,CC(=O)C(C=O)CC(C)C1OCC2CC(C)C1S2(=O)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0eef7b0>,C#Cc1cocc1C#N,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0eef850>,OC1C=COC=C1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0eef800>,COC1(C(C)=O)OC(=O)OCC(S(=O)(=O)OC)C1C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0eef8f0>,CCP(C)P(CC)PC(C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0eef8a0>,CCC(OC(=O)CC(CN(C)C)CN(C)C)N(C)CCOC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0eef990>,CC1(S(C)(=O)=O)C[Si]O1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0eef9e0>,CC1OC(C)C(OCC2COC(=O)OC2)C1C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0eef940>,CO[SiH](=O)C(CCS(C)(=O)=O)(OC)OC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0eefa30>,[CH2]CC(C)OC(=O)OC1(C=O)CC1N(C)CC(C)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0eefad0>,CCCCCCCC(C=O)OCC(OC)C(C)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0eefa80>,C#C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0eefb70>,CCC1SOC(=O)C1C1CN(C)CC2CCCC21,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0eefb20>,COCC1(CC2(CN(C)Cl)CC2)COBC(C#N)C1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0eefbc0>,CCCOCOC(=O)OCC(C=O)CCN(C)C[Cl+2],0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0eefc10>,CC(F)S(=O)Cl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0eefc60>,C[Si]C(C)(SC)SC(=O)SC(C)SC(C)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0eefd00>,CCSCCCCCCN1CC(=O)C(COC)C1=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0eefd50>,CC[BrH][Al](CCp1ss1)SSC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0eefcb0>,CCCCCP=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0eefda0>,CCOC(CC)N1[CH]OCC(C)C(C)(C)OOC(=O)O1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0eefdf0>,CCC(C)CC1CC2CC3[Si]S[Si][Si]3C2C1CC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0eefe40>,CC(C)(CC=O)COC12CC(=O)S(=O)(=O)C1C2,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0eefe90>,CCC(F)N(C)C12CS(=O)(=O)C3CCC1(C)C32F,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0eefee0>,COC(=O)C[SiH3],0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef09e0>,CN1C(=O)OCCOCC1(C)C1CC1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0eeff30>,CBOC(COB(C)O[Si])SCC([B]CP)[SiH](C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef1080>,CSCC(SC)C(SC)[SiH](C)SC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef10d0>,CCOP(OC[SH]1COC1)C1COP(OC)OC1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef1120>,COC(OC(=O)OCCC(C)=O)C(C#N)N(C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef1170>,CCSCCCC(=O)S(=O)(=O)CC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef11c0>,CP1CCCCCCCC(Cl)C1=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef1210>,CCS(=O)OCC(CCCCC(C)C)OC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef1260>,CCOC(=O)ON1OCC(=O)CC1=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef1030>,CC(=O)OCC1CC2(C)CCOC(=O)C(C)(C)C12,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef1300>,[CH]1C[C@@H](c2ccccc2)O[SiH2]1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef12b0>,CC1=COC(F)=CO1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef1350>,CCP=[Si]PCl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef13f0>,C=CC1=CSSC=C[C@H]1C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef1440>,CSC(F)(F)CC(C#N)CF,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef13a0>,CC(=O)C(C(C=O)S(C)(=O)=O)C1(C)CN1C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef1490>,CC1CCOC(=O)OCC2CN(C)S(=O)(=O)CN12,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef1530>,CCCCCSC(C)[PH](C)CN(C)CCC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef1580>,CCO[Si](OCC)C(C)O[SiH](CC)OCC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef14e0>,CSC(C)(Cl)Cl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef1620>,COC(=O)OCCC(=O)CC(C)(C)OC=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef1670>,CB(P[C](F)CF)C1CC(=O)OC1C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef15d0>,COS(=O)(=O)C12C(C)C1(C)OC(=O)OCCCN2C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef1710>,C[Si][C@@H]1CN(C)CN1C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef1760>,COC(=O)C1SCC1CCC(C)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef16c0>,CCS(C)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef17b0>,CC(OCl)C1(COB2OC(C)(C)CC2(C)C)CCCC1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef1850>,CCOC(OC(=O)CCC(C)C)C(CCOC)N(C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef18a0>,COSCC(C#N)OS(C)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef1800>,CC(=O)C(CC=O)C1(CO)OC(=O)OC1(C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef1940>,C/N=C1/BCC=C[AlH2]1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef1990>,CC12CC3CC3N3CC3C(O1)S(=O)(=O)C2,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef18f0>,CC[SH]1(=O)C2[Mg]N3C45CC4(C)C35C2C1(C)Cl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef1a30>,[CH][Si]OC(=O)OCC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef1a80>,CC1SS(=O)OC2(CC2)SCCCOC1=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef1ad0>,CCC(F)OC(=O)OCC(CCSC)OC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef1b20>,CC1CC(C)N(C[SiH2])CSSO1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef1b70>,CCCCCCC1CCN(OC(=O)OC)CC1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef19e0>,COC1C2CCCS(=O)(=O)C(COC2=O)S1(=O)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef1bc0>,C[ClH]CBCC(=O)CCl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef1c10>,C=Cc1cc[nH]c1F,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef1c60>,CO[C@@H]1CN(O)C[C@@H](N(C)C)CN1C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef1cb0>,CCOOC12CC3CC(COOP)(CC(C)(C3)C1[NH])O2,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef1d00>,COc1ccsn1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef1d50>,CCC(=O)CC(C)C(=O)OC1C2CCS(=O)(=O)C21,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef1df0>,[CH2]NCC12CCCC1(CCl)N2NC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef1e40>,N=C(O)[C@]1(C(=O)O)CSCCO1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef1da0>,CCCCC(O)C(=O)Cl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef1ee0>,CCC[C](CCC)O[Al],0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef1e90>,CC(C)CC1C2OC(=O)OCOCC(C)C12,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef1f80>,CC(=O)C(C=O)OCCC1OC(=O)OCC1C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef2030>,CNC1([N+](=O)[O-])CCCN1C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef1f30>,COCOC(=O)C(C#N)C(OC)C(=O)C(=O)OC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef20d0>,CCOB(OCC)SC(=O)O[Si](C)CCl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef2080>,CC1OOCOO1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef2170>,CCC(F)CC[Si]([Si]F)[Si](Cl)Cl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef21c0>,COC(C)(C)S(=O)CC(C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef2210>,COC(=O)N(C)C[Si](C)([Si])OC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef2260>,CC(C)(C)[PH]12COC(=O)C1P=CC2(C)P,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef2120>,CCC(CS(C)(=O)=O)C1CCC(=O)CC(=O)C1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef2300>,CCOCOC(=O)C(C)C(CC)CC(C#N)OC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef22b0>,CC1C(=O)N2C(C3OC(=O)OC3S2(=O)=O)N1C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef23a0>,CCN(C)CCCOC1(C)OC(=O)OC1CC=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef2350>,C=CC1=CSCS1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef23f0>,CCN(P[Al])C(C)(CCOP)C(C)(C)CS[O:8],0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef2490>,CC1(F)CC1CCS(=O)(=O)Cl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef2440>,CCC1(N(C)C(=O)CN(C)C=O)CCOC(=O)OC1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef2530>,COCCCCSC(=O)OC(F)(F)F,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef24e0>,CC(CN(C)C)OC(=O)OC(C#N)C1(N(C)C)CC1C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef25d0>,CCCOOCC(CC)CN(C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef2580>,CC1CCOC2(C1)C1C(C)C1(C=O)CS2(=O)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef2670>,CCC1PB(OC)OC[B][C@@H]2PCB12,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef26c0>,CCC1N(C)CCN(S(C)(=O)=O)S1(=O)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef2620>,CCC1C(C)S(=O)(=O)C(C(C#N)CC=O)N1C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0eeff80>,N[C]CCN,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef2760>,CC1C2CSSC2C2CCSC12,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef2800>,CCS(=O)(=O)COCCC1CC1N(C)CC=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef2850>,COB(OCC(C)C)C(C)CCCC(C)CC(=O)OC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef28a0>,COC(CCC=O)CCN1C2COP(N(C)C)C21,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef28f0>,CCS[Si]CC[Si]OOCCl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef2940>,CN(C)C(CO[Si]CCl)OC(=O)OCC[Si],0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef2990>,CSC1CC1CP(C)CCC1CC(C)CCP1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef2710>,COOP(C1COOOOC1)C1CS[CH]C1[CH:2]C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef2a30>,CCC(C)(COS(C)(=O)=O)S(=O)(=O)F,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef29e0>,[B]1[C][C@@H]2[N]C(NCNc3cccs3)[C@@H]3[C@H](C1)P23,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef2ad0>,CCOCOc1ccc(N=C(C)O)s1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef2b20>,CCC(C)[C]C(Cl)Cl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef2a80>,CC(=O)N(C(=[SiH2])C(C)Cl)c1coc([ClH][Na])c1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef2b70>,CO[SiH2][Si]C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef2c10>,CC(CC(=O)F)CC(F)CC=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef2bc0>,COC(C#N)C(C#N)S(=O)(=O)C(=O)OC(C)CCF,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef2cb0>,CC(C1SS1)C1OCC1Cl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef2d00>,CCC(C=O)CC[Si](CF)O[Si]OC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef2c60>,CCOC([SiH])SC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef2da0>,CC1CCS[SH]([C@@H]2[C]S2)S1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef2d50>,CCC(C)(C)C[C](NC[C@H]1CCC[C@H]1[Si](C)(C)C)PO,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef2df0>,CCCCC1POOOCC1CC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef2e90>,CCS(=O)(=O)C1SN1C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef2ee0>,CC12CCOC(CC=O)C3(C)CCC1C3C2,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef2f30>,C[C@@H]1CCC[CH]NC1=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef2e40>,CCC(C1(C=O)CC(C)C1(C)CC)S(C)(=O)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef2f80>,CNC1(N)CCOCCO1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef3080>,CCCCC(CCC)OS(=O)OCCN(C)C=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef3030>,COOC(=O)CCCC(CCCl)C1CCC2(Cl)CC12,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef3120>,COB([CH][B]Cl)COS(=O)[C:7],0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef3170>,CC1(C=O)OCC(CCl)O1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef31c0>,Cn1ccc([N+](=O)[O-])c1O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef3210>,CC(Cl)[SiH]O[Al](C)O[C]F,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef3260>,COC(C)C(COC(C)=O)SCSCCSC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef32b0>,CCCCC(CCS(C)(=O)=O)C(=O)OCC=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef3300>,CCC(C)OCCCCC1OC(=O)N(C)C1C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef3350>,COCCCC(CCOC)OS(=O)(=O)C(F)(F)F,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef30d0>,CC1[C]=[Si](Cl)(C(=O)O)CCCS(=O)C1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef33a0>,CCC1(N(C)C)COC(=O)OCCCC1(C)N(C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef33f0>,CCF,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef3490>,COC(=O)CCCC(P)CCCBr,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef34e0>,COc1c(-c2cccc(Cl)c2)ccc2c1ONO2,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef3440>,COC12OC(=O)OCC1C(C(C#N)C=O)N(C)C2C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef3580>,C[Si]1[SiH2]C([Si])CC1=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef35d0>,CCCCCCN(C)OC(C)CCCCCSC(C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef3620>,CCC(=O)C(=O)C(=O)C#N,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef3530>,COO[B]Cl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef36c0>,COC(C1CC1)C(C=O)(C(C)=O)C1CC1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef3670>,CC(S(=O)(=O)OCl)S(=O)(=O)C(F)C(F)(F)F,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef3710>,CO[ClH]P(Cl)CC1(Cl)CC2CON(C1)P2CC1CO1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef37b0>,CCN(CCCCOC1COC(=O)O1)C(C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef3800>,C#C[C@@H]1CC[C@H](O)C1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef3760>,CC(C#N)C=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef38a0>,CCCCC(COCCC=O)COC(=O)C=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef3850>,CC(F)(F)C(F)C(=O)OCCS(=O)(=[ClH])C=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef3940>,CSCOC(=O)OCC[Cl+2](F)F,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef38f0>,C/C(O)=N/c1c(O)c(O)c(C(C)(C)C)c2c1CCCC2,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef3990>,COB(SC)B1OCC2(CC[S@@](C)(C(C)C)CC2C)S1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef3a30>,CCC(CN1CCCOC(=O)OC(C#N)C1)OC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef39e0>,CC(Cl)C=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef3a80>,COC(=O)CSCC(O)(CC=O)CCC1C(C)CC1C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef3ad0>,CN[C]1[SiH2]O[Si]C[C@@]1(Cl)[Si]([Si]C)(SC)[SiH](C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef3b20>,CCC[O:9]C=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef3bc0>,CC[Al]1CS[CH]N1N,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef3c10>,COC1CC(C)OC(=O)OCC[CH]C1C(C)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0ef3c60>,CCNB(Cl)C[Si](C)F,0.406,0.984,0.976
