molecule,smiles,validity,unique,novelty
<rdkit.Chem.rdchem.Mol object at 0x7f8f30181210>,CC1(C)CCC2CCCC(C1)C2=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30181260>,CCCCCC(C#N)(CC)C(=O)C(C)CC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301812b0>,CCCCC(C)CCCCC(CCCC)C(=O)OC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30181300>,COC(=O)OCCCCC(CC(C)C)CN(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30181350>,COC(=O)ON(C)CC1(CN(C)C)CCCCC1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301813a0>,CC1CC(CC2CC2)CCC(C#N)S1(=O)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301813f0>,CCN1CCCC1C1COC(=O)OC1C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30181440>,COC(=O)C(CCCC(C)(C)C)CCC(F)(F)F,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30181490>,CC(C)C12CC(CC3CC31)S(=O)(=O)C2,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301814e0>,CCC(CCCCCCC(C)C)S(C)(=O)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30181530>,CC(=O)CC(C)(C(=O)C#N)C(C)CC(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30181580>,COCCCCCOC(=O)OC(CC=O)C(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301815d0>,CCCC(C#N)(CC)CCCOC(=O)OC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30181620>,CCCC(=O)CCC1CC1(C)CC(C)C=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30181120>,CC1C2(CCC(C)(CC=O)S1(=O)=O)CC2(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301816c0>,CCCC(CC)CCS(=O)(=O)C(C=O)C=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30181670>,CC1C(C)C2(C)C1C1C(C)C(C)C1(C)C2C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30181760>,CCC1CCCCC1C(=O)C(CC=O)C(C)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301817b0>,CCCCCC(C)CC1CCCC(COC(C)=O)C1CC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30181710>,CCC1(C)C(C)CCC2C(=O)C1C(=O)C2C#N,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30181850>,CCOC(=O)OC1CCN(C)C1(CC=O)C(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301818a0>,CCCC(OC(=O)CSC)C(CC)C(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301818f0>,CCCC1C2CCCCC2C(C(C)=O)C1CCl,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30181940>,CCCCCC(CC#N)C(C(C)C)C(C)CC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30181990>,CC1CCC(N(C)C)C1(C)OC1CCOC(=O)O1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30181800>,CCCC(C)C1CCC(C2CC(C)C(=O)O2)C1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30179c60>,CCC(CC)C1N(C)CC(C)(C)C(=O)S1(=O)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30181a80>,CC12CC(C3CCCCC31)C1CC(=O)C12,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30181ad0>,CCCCC(=O)CCC(C)CCC(C#N)CC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30181a30>,CCC(=O)C(C)S(=O)(=O)C(C)S(=O)(=O)CC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30181b70>,CCC1(C=O)CCC(C)C(CCCC(C)C)C1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30181bc0>,CCCCCC(C)C(=O)C(Cl)C(=O)OCC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30181c10>,CC(C)CCCC(=O)CC(=O)CC=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30181c60>,CCCCCC(CCCCC#N)C(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30181b20>,CCCCCCC(C)OC(=O)C(C)(CC(C)C)C(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30181d00>,CCCCCC(C)(C#N)CCC(CC)CC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30181d50>,CCCCCC(CCCC)OC(C)CCC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30181da0>,CCCC(C)CC(C)(C=O)C(C)C(C)C#N,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30181df0>,CC1OC(=O)OC(CN2CCC2)OC1(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30181cb0>,CCS(=O)(=O)CC(C)CCC(C#N)C(=O)C#N,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30181e40>,CC1CC(OC2(C)OC(=O)OC2C)S(=O)(=O)C1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30181ee0>,CCC(CCC=O)C(CC)CCN(C=O)CC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30181f30>,CCC(C)(CC=O)CC(C)CC(C#N)CC=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30181f80>,CC12CCCC3CCC3C3CC1C2C3,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3017e030>,CCOC(=O)OCC(C)(C(C)=O)C(=O)C=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30181e90>,CCCCC12CCN(C)C1C(CN(C)C)OC(=O)O2,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3017e080>,CC1OS(=O)(=O)OC1CC1(C)COS(=O)(=O)O1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3017e120>,CCCCCCS(=O)(=O)CC(C)CC=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3017e170>,CCCCC(=O)C(C)C(C=O)C(=O)OCC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3017e1c0>,CCN(C)C(C)CCOC(=O)OCC(C)OC=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3017e210>,CCOC(=O)C(CC)C(=O)OC(CC)CC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3017e0d0>,CC1(C=O)CCS(=O)(=O)CS(=O)(=O)C2CC21,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3017e260>,CCC(C(=O)C=O)C(C)C(=O)C(C=O)CC#N,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3017e300>,CC(C)C1(C(C)CCS(C)(=O)=O)CCCCC1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3017e350>,CCCCCCCCCS(=O)(=O)CCCC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3017e2b0>,CC(C)S(=O)(=O)CC1C2OC(=O)OC2C(=O)N1C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3017e3f0>,CCCC(CC(C)(C)CC(C)C)S(=O)(=O)CC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3017e440>,CC(C#N)C(=O)C(C)C(C=O)CCCCC=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3017e3a0>,CCCC(C)CC(=O)C(C)CCS(=O)(=O)CC(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3017e490>,CC(=O)C1CC(=O)CC(=O)CC(C)(C)C1C#N,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3017e530>,CSC(C)CC(=O)C(C)C(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3017e4e0>,CCC1CC(C)(S(=O)(=O)CC=O)CCC1(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3017e5d0>,CCCC(CCC)OC(=O)CCOC(=O)CCl,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3017e620>,CCC1(C(C)C(C)CCCCC=O)CC1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3017e670>,CCCC(CC)CC(C#N)C1CCCCC1CC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3017e6c0>,CCC(=O)OC(C)CS(=O)(=O)CC(C)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3017e710>,CCCCC(CCC(C)OC(C)=O)S(C)(=O)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3017e760>,CCCCC[C]CC(C)CCCCCCCCC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3017e580>,CCC(C)(C)C(C)(C(C)(C)C)C1(COC)CC1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3017e800>,CCCC(CC)CC(SC1CCCCC1)C(=O)OC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3017e850>,CCCC(CC)CC1(C(=O)OC)CC(C)(C)C1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3017e8a0>,CCCCCC(=O)C(C)(C)CC(C)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3017e8f0>,CC(C)(F)CC(F)(F)CF,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3017e940>,CCC(C#N)C(CN(C)C(=O)OC)OC(=O)OC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3017e990>,CCCC(C)CCCC(CC)C(C)(C=O)CC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3017e7b0>,COC(C)(C(C)C)C(CC(C)C=O)S(=O)(=O)C#N,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3017ea30>,CCCCCCC(COC(=O)CCC(=O)OC)C(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3017e9e0>,CC(=O)C1CCC(C2CC3CC2C2C(=O)OCC32)C1C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3017ead0>,CCCCCC(C)C(C)C(C)(C)C(C)C(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3017ea80>,CCC1C2CC(C)(C1C)C1(CC2=O)C(C)(C)CCC1(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3017eb70>,CCCOC(C)CCS(=O)(=O)C(C)C(C)C=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3017eb20>,CCC(C)C(=O)OC1(C(C)CC)C2CC3CC(C2)C1C3,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3017ec10>,CC(C)N1CCN(C)C23COC(=O)OC2CC1C3,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3017ebc0>,CC1CC(C)C(S(C)(=O)=O)C(C)(C)C(C)(C)C1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3017ecb0>,CCC1C(C=O)OC(=O)OC(C)CCN1C=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3017ed00>,CCC(=O)C(C)(CC=O)CC(=O)OC(C)CC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3017ed50>,CCCCCCCCCCC(=O)COPOCCCC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3017ec60>,CCC1C2CCS(=O)(=O)CC3(C(C)C13C#N)N2C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3017edf0>,CCCC(C)(C)CCC1(COC)CCC(=O)C1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3017ee40>,CCCCC1CCC(C(C)CCC(C)(C#N)CC)CC1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3017ee90>,CCCCN(CC)C1(C)C(=O)CC2CC21,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3017eee0>,CC(C)CC(CC=O)CCC(C)CCC=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3017ef30>,CCCC(=O)CCC(C)C(C)CC(=O)CCC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3017ef80>,CCC(CC)S(=O)(=O)CCCCCCC#N,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f3017eda0>,COC1C(C2CCOC(=O)O2)CCCC1(C)N(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30183030>,CCC1(C(C)C=O)CC2C(=O)C(C)CC2C1OC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301830d0>,CCCCSC(CCC)CCCC(C)CCC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30183120>,CC(CC(C#N)C=O)OS(C)(=O)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30183170>,CC(C)C(CC(=O)C1CC1)CC1CC1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30183080>,COC(C)(C)C1CC1(CS(=O)(=O)OC)S(C)(=O)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30183210>,CCCC(=O)CC(C)CC(=O)C(C)(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301831c0>,CCC(OC1CC1C)C1C(=O)N(C)CC1C(C)N(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301832b0>,CCCCC(COC(=O)OCCCl)OC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30183260>,CO[Si](CCC1C(C)CCCC1C)(OC)C1CCCC1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30183350>,CCC1COCC1(C=O)COC(=O)OC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301833a0>,CCCCCCCC(C)(CS(C)(=O)=O)C(=O)OC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301833f0>,CCCCC[Si](C(C)C)C(C)CCC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30183440>,CC(F)(F)CCCCC(C)(C)C#N,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30183490>,CCC(C)CC(=O)CCCC(C)(C)CC(C)(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30183300>,CCC1(CC(C)OC)OC(=O)OC1(CC)C(=O)OC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30183530>,CCC1CCCCCCC(C)C1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301834e0>,CC1OC(C)(S(=O)(=O)C(C)C=O)C1(C#N)C#N,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301835d0>,CCCC(C)(C)CCC1CCC(F)(F)C1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30183620>,CCC(C=O)CCCOCC(C)S(C)(=O)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30183670>,CCC(C)CCCC(=O)C(C)(C)CCCC#N,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301836c0>,CCCC(C=O)OCCCC(C)OC(=O)OC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30183580>,CCCC(=O)C1(CCS(=O)(=O)CC)CC1(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30183760>,CCOCCCCC(C)CCC(=O)C(=O)CC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301837b0>,CCCC1(C#N)C(C(C)C)C(C)CS1(=O)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30183800>,CC(C)C(C)COCCCCC(C)S(C)(=O)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30183850>,CCC(C)CCCC(C(C)=O)C(=O)OC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30183710>,CCC(C)C(C)(C)CCCCC(C)(CC)OC(=O)C(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301838f0>,CC(C=O)C(C)(C)C(=O)CC(=O)CC#N,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30183940>,CCN(C)C(C)COC(=O)OCCC(C)(C)OC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30183990>,CCC(=O)CCCCCC1C(C)C2C(C)C12,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301839e0>,COC(=O)C(C)C(OC(C)=O)C1CCCC1C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30183a30>,CCC(CC)(CC1(C=O)CC1(C)C)C(C)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301838a0>,CC(C)C(C#N)C1CC(C)C2CC1C(=O)C2=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30183ad0>,COC(=O)OCC1C(C)CCC1OCC(C)N(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30183a80>,CCCC(C#N)C1(C)C(C)C(C#N)S1(=O)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30183b70>,CC(C)(C)CC1(C)CCSCC1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30183b20>,COCCOc1ccc2c(c1C(Cl)(Cl)Cl)NSN2,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30183c10>,CNN1SNc2ccc(N)cc21,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30183c60>,CCC(=O)C(C)(C(=O)OC)C(C)CC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30183cb0>,CC1(F)C(F)(F)C2CCC(F)C1(F)C2,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30183d00>,CCCC(C(C)=O)C(=O)CCC(C)(C)CC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30183d50>,CC1CC2CC(C)(CCC(=O)C=O)C2C1=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30183da0>,CC(=O)C1CC(C)CN(C)CC(C)OC(=O)O1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30183df0>,CCC1(CN(C)C)OC(=O)OCC2CN(C)CC21,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30183e40>,CCCC(C)CCC(C)CCCCC(C)(C)CCCOC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30183bc0>,CCCC(C)C(C)(C)C(C)C(C)(C)CC(C)(C)CC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30183ee0>,CCC1OC(=O)OC(C2CCOCC2)C(=O)O1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30183f30>,CCCCCCCCCCCCC(C)OC(=O)C(C)(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30183f80>,CCCCCCC(C)C(CCC)C(CC)C1CCCCC1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30180030>,COCCOC(=O)OC(C)CC(C)CS(C)(=O)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30180080>,CCCOCCC(CC)C(C)CS(=O)(=O)C=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30183e90>,CC(CC=O)C1C(=O)C(C#N)C2C(=O)OCC12,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30180120>,CCCCCCC(C)(C)S(=O)(=O)CC(C)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30180170>,CC1CCCCC2CCC23CCC13,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301801c0>,CCC(CC1(C)CC(C(C)C)CN1C)C(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30180210>,CCCCCPC(CCC)P1CCCCCC1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30180260>,CCCCOCCCC(CSC)C(C)CC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301802b0>,CC(C)C(=O)CCC(C)C1CC(=O)CC1(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30180300>,CC1CCCC(C2(C)C(C(C)C)N2C)C1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30180350>,CCC(C)(C)C(C)CC(C)OC(=O)CC(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301803a0>,CCC(CCCSC)CCC(C)CC(C)(C)SC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301803f0>,CC(=O)CCCCOC(=O)OC(C)COC=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30180440>,CCO[Si](CCC(C)CC(C)C)(OCC)OCC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30180490>,CCCCC(C)C(C)CC(C)C(C)CCOC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301804e0>,CCCCC(C=O)CCCC(C)CC(C)C=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30180530>,CC1CC12CC(=O)C1CC12,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30180580>,CCC1C2CC(=O)C1(C)CC2C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301800d0>,CC(C#N)CC(C)C1(C)C2OC(=O)CC2CN1C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30180620>,COS(=O)(=O)CCC(C)C(C)CCCCC=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30180670>,CCCCCC(C)(CCC#N)C(=O)C(=O)C=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301806c0>,CCS(=O)(=O)CCOCCCC(C)CC(C)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30180710>,CCCOC(=O)OC(C=O)CC(C=O)CCC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301805d0>,CCCCCCC(C)C(C)(C)CC(C)(C)N(C)C(C)(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301807b0>,CCCOC(=O)OC1CC(C)(C=O)CC1CC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30180760>,CCC(C(=O)S(=O)(=O)OC)C1(C)CCS(=O)(=O)C1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30180850>,CCC(C)CCCCCC(C)OC(=O)OCCl,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301808a0>,CCC1(CCCC(C)(C)C)SCCS1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301808f0>,CCC(=O)OCC(C)(CC)C(=O)C(C)CC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30180800>,COC(=O)OCCC(C=O)(C(C)C(C)C#N)N(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30180990>,CCC1CS(=O)(=O)C1C(C)CC(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f301809e0>,CC(CCCCCCCCC=O)S(C)(=O)=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30180940>,CCC(CC(C)S(=O)(=O)C(C)=O)CS(=O)(=O)OC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30180a80>,COC1(CCC2CC(=O)CC2C)CC1C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30180ad0>,CCCCCCCC(CCCCC)CC(C)(C)CCCC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30180b20>,CCCOC(=O)OCCCC(C)(CC)CCOC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30180b70>,CCOC(=O)C(CC)CC(C)(C)C(=O)OCC,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30180bc0>,CCCCCC1CC(C(C)CC)C1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30180c10>,CC(CCC(C)(C)C)CC(C#N)C(C)C=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30180c60>,CCCC1CCC(C)S(=O)(=O)C(C)C1(C)C,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30180a30>,CC(=O)OC(=O)C1CCCCCCCC(C(C)=O)CC1,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30180d00>,CC(C)N(C)CC1OC(=O)OCC2CC21,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30180cb0>,CCCC(=O)CCCCC=O,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30180da0>,CC12CC1CC(C1(C)CCC(=O)C1=O)C2,0.996,1.0,0.938
<rdkit.Chem.rdchem.Mol object at 0x7f8f30180df0>,CCCC(CCC(C=O)CC(=O)C(C)=O)OC,0.996,1.0,0.938
